project,commit_id,contains_bug,bug_probability,prediction,error_type,time_stamp,ns,nd,nf,entropy,la,ld,lt,is_fix,ndev,age,nuc,exp,rexp,sexp,htmlcss,strict,bdom,so,tc
meteor,f144e2e162c5167156c0c5c8c8b2e9c3b6d2b1b6,False,0.008808022099121493,0,True Negative,1547518488,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,350,147.31,0.0,0.0,0.0,0.0,0.0,0.0
meteor,3e060059d682db029bcfaa35c5115998a1b7bfe0,False,0.07865524689891794,0,True Negative,1547518603,2,10,9,1.0,9,9,28.78,0,28.0,0.4,111.44,4467,1799.7,1411.0,0.0,0.0,0.0,0.0,0.0
anime,e0d5de20a1fe52cf82e5813cc03807ae07c68558,False,0.0053133057219868374,0,True Negative,1547521014,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anime,06f7e9b291254da1a8dc69491756fb36ae8f9699,False,0.004124764657515074,0,True Negative,1547521134,1,1,0,0.0,0,0,0.0,1,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
anime,3cd9056f37d4876a946aefc4048dcd5912ca6410,False,0.73495544594631,1,False Positive,1547521234,1,1,1,0.0,452,248,1266.0,0,2.0,6.16,48.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
webpack,189b647d72bef7f260836e997179df18a4e558e4,False,0.004999670472710857,0,True Negative,1547521725,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,9,8.5,1.0,0.0,0.0,0.0,0.0,0.0
three.js,de68a2beff13f85eb5e2bfb8f14dc3e3d14e8971,False,0.21723238416475793,0,True Negative,1547522041,1,1,1,0.0,2,2,80.0,0,3.0,2.21,8.0,60,45.47,9.0,0.0,0.0,0.0,0.0,0.0
three.js,55a392bd0c177eb5748eff58b2b8aabd98213b21,False,0.0009936418736791381,0,True Negative,1547522299,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,13317,3829.82,0.0,0.0,0.0,0.0,0.0,0.0
anime,5800d44ce43fb31f9ffa391c73a4c0e5d924e238,False,0.005146094767604095,0,True Negative,1547522823,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3,3.0,2.0,0.0,0.0,0.0,0.0,0.0
anime,5c0a2f8037632572cb581f2ea2202b1df56e4d17,False,0.6031664463246627,1,False Positive,1547522840,1,1,1,0.0,103,103,1470.0,0,3.0,0.02,49.0,4,4.0,1.0,0.0,0.0,0.0,0.0,0.0
three.js,d175dab6f1248e38954b1575a5fb5da7dfdc91be,False,0.3089924205343753,0,True Negative,1547523348,1,1,1,0.0,3,3,94.0,1,1.0,11.36,1.0,61,46.47,0.0,0.0,0.0,0.0,2.0,0.0
serverless,24ed86f1adad5abf0c61c31a6c253dcf4a6bdb66,False,0.0052884162275654255,0,True Negative,1547523423,1,1,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vue,c5c354d593d6f6344e78ca098f1ae1fa3e83d6ed,False,0.7488023721803039,1,False Positive,1547524597,2,3,3,0.430623,118,12,588.33,0,21.0,9.95,77.0,4749,1339.4,2553.0,0.0,0.0,0.0,4.0,0.0
anime,8b9f6974fc9fbc4b9fe23394f312110afe0b00c5,False,0.009226415209001967,0,True Negative,1547524929,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,5,5.0,3.0,0.0,0.0,0.0,0.0,0.0
anime,3ef2e93aac00a109d918953636a1530459567952,False,0.2096935001051148,0,True Negative,1547526275,1,1,1,0.0,3,3,1470.0,0,3.0,0.04,50.0,6,6.0,2.0,0.0,0.0,0.0,0.0,0.0
serverless,d4fc6d1980031f04a8765f5c5f0929cacf3ee356,True,0.23769488186636398,0,False Negative,1547530105,1,1,1,0.0,3,2,309.0,0,3.0,3.2,65.0,689,192.47,345.0,0.0,0.0,0.0,0.0,0.0
babel,ae154c86edd9dfed4337b4079e8a03b3e0f3ef0e,False,0.7110165243411852,1,False Positive,1547539419,1,1,1,0.0,25,14,1407.0,0,28.0,43.0,106.0,235,103.03,99.0,0.0,0.0,0.0,1.0,0.0
Chart.js,a655da076e6a53918b94406dec7be54be45b154c,False,0.952197826893695,1,False Positive,1547540652,3,10,20,0.816983,1125,216,56.85,0,14.0,2.66,5.6,668,185.41,103.0,0.0,0.0,3.0,4.0,0.0
three.js,248ca17428cdbfbc951c2d47865015a4d259ec19,False,0.015913394215564054,0,True Negative,1547540931,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,20,17.22,0.0,0.0,0.0,0.0,0.0,0.0
material-ui,3105aaed0b2e4726657eddf91eaadbb601ce8f28,True,0.6838438761274872,1,True Positive,1547540940,1,1,2,0.418279,158,37,143.5,0,4.0,29.43,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
material-ui,615318b7a93eed443e98bd34bc14a16897bf7e02,False,0.0053133057219868374,0,True Negative,1547543759,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
babel,e8038863c3869f6b3c15ee23f43cbf3de3e7d656,True,0.626865152688504,1,True Positive,1547544949,1,2,2,0.4056389999999999,7,1,1140.0,1,17.0,1.95,27.5,3,2.91,3.0,0.0,0.0,0.0,0.0,0.0
webpack,1085bda06dccc0dd0f4e3a1354e9c00a1c59fc90,False,0.0056735592894884114,0,True Negative,1547545092,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,5180,2159.93,0.0,0.0,0.0,0.0,0.0,0.0
material-ui,3fad812c22241f21972ff98389c2173a7fcdd686,True,0.8684828019956568,1,True Positive,1547545641,1,1,2,0.613288,118,14,396.5,1,15.0,17.99,18.5,2,1.54,2.0,0.0,0.0,8.0,6.0,1.0
Ghost,cf1e4aa5938886b3c0681140fb6b3a317839d077,True,0.5786983375164281,1,True Positive,1547546974,1,3,3,0.147333,15,3,399.33,0,7.0,56.95,17.33,107,89.47,87.0,0.0,0.0,0.0,0.0,0.0
material-ui,8612592b8a354300d7e0707956164d92271191b6,False,0.0052884162275654255,0,True Negative,1547551657,1,1,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghost,3924acd152625cc05a752a488076a7948f91241f,True,0.8855990460349399,1,True Positive,1547553797,1,4,5,0.266142,42,0,52.2,1,7.0,8.38,4.8,1088,538.57,819.0,0.0,0.0,0.0,0.0,0.0
Ghost,1a4497fc9abf4a23f83f6fe10bac3b790526d020,True,0.7866113981532975,1,True Positive,1547554864,1,2,7,0.4472529999999999,98,1,146.86,1,5.0,26.99,2.71,74,56.28,57.0,0.0,0.0,0.0,1.0,0.0
Ghost,9d9690987ae684789ad2361945b93f212b0dd7e4,False,0.4849507278006891,1,False Positive,1547555331,1,1,1,0.0,54,0,45.0,0,3.0,7.1,4.0,40,32.42,33.0,0.0,0.0,0.0,16.0,0.0
Ghost,4eb324cf4d0553190fa014a4ba7a9bcca60083e7,False,0.007042461120457365,0,True Negative,1547556133,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,108,90.45,88.0,0.0,0.0,0.0,0.0,0.0
Ghost,7a974424572a974d1b0488ddf4ce6267b927b5ee,False,0.0030976246774765746,0,True Negative,1547556133,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,109,91.45,16.0,0.0,0.0,0.0,0.0,0.0
Ghost,75f0847fb0429d4f0f828afe6edd742aec235e26,False,0.008860786045739836,0,True Negative,1547556669,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,110,92.45,0.0,0.0,0.0,0.0,0.0,0.0
babel,34c9890f41c84436940e0dbc9ba894c2b8281c6d,True,0.29744192892314403,0,False Negative,1547556753,1,4,1,0.0,3,2,2280.0,1,17.0,0.14,56.0,406,179.59,169.0,0.0,0.0,0.0,0.0,0.0
babel,aaec2cd51dd24a1ecf52b82e0bbad0a5ccd60b6f,True,0.7591291518101635,1,True Positive,1547557012,1,15,15,0.7179770000000001,47,5,152.07,1,17.0,0.0,3.8,407,180.59,170.0,0.0,0.0,0.0,0.0,0.0
Ghost,4c8b455623e50ca43b50c7c70c56652b6365a353,False,0.0031797118932288945,0,True Negative,1547557733,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,111,93.45,1.0,0.0,0.0,0.0,0.0,0.0
Ghost,ac923e4073d03eb1c408c7af8c4a7bfdb853be53,False,0.007042461120457365,0,True Negative,1547557852,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,112,94.45,89.0,0.0,0.0,0.0,0.0,0.0
Ghost,80869166c24b1694cf024ce698676dc612522c68,False,0.0030976246774765746,0,True Negative,1547557852,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,113,95.45,17.0,0.0,0.0,0.0,0.0,0.0
Ghost,1147780c9cd59b6e839bf2b6b57bbacd41345545,False,0.009811143559841272,0,True Negative,1547558166,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,114,96.44,0.0,0.0,0.0,0.0,0.0,0.0
anime,18584f9b660b50c8de6d20e1365ae18d39a840ee,False,0.8189525257432616,1,False Positive,1547558944,3,3,3,0.0643306,192,1,211.0,0,2.0,2.2,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anime,74f6403f856456276db7bacada11bdd0d7867a68,False,0.32110997366899696,0,True Negative,1547559708,1,1,1,0.0,3,1,1266.0,1,2.0,6.6,48.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
webpack,4d87fffad3abcb70909e15ba6479381489d91a23,True,0.2472215391721634,0,False Negative,1547561392,1,1,1,0.0,16,39,711.0,0,3.0,3.58,52.0,5181,2160.34,1145.0,0.0,0.0,0.0,0.0,0.0
Ghost,0d8aa92e6881ad6742e9706d761fd647fba4b4f9,False,0.0018180121957760492,0,True Negative,1547561429,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1553,307.25,5.0,0.0,0.0,0.0,0.0,0.0
webpack,78cee8b3191f4acdfcd42e443d856c5e7b90c4b4,False,0.05217617837781061,0,True Negative,1547561643,1,1,1,0.0,1,1,688.0,0,3.0,0.0,53.0,5182,2161.33,1146.0,0.0,0.0,0.0,0.0,0.0
serverless,07154d772f14da7e7e3c985f412099670a53b0a7,False,0.009577450126839401,0,True Negative,1547566368,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,447,236.55,0.0,0.0,0.0,0.0,0.0,0.0
webpack,9181283029adc9f2cc75c87a5545d439f17086bd,False,0.07811767528323413,0,True Negative,1547568654,1,1,1,0.0,1,1,688.0,1,3.0,0.08,54.0,5183,2162.07,1147.0,0.0,0.0,0.0,0.0,0.0
three.js,fe268ed8578a107bd20d3f64364ab4483f6989d4,True,0.33601835710627825,0,False Negative,1547568961,1,1,1,0.0,8,1,342.0,1,5.0,47.09,56.0,6,3.17,5.0,0.0,0.0,0.0,1.0,0.0
webpack,3259c62c81e454eb33c59b6c7f78f902f4469097,False,0.0056735592894884114,0,True Negative,1547569755,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,5184,2163.03,0.0,0.0,0.0,0.0,0.0,0.0
webpack,4be6797700753a54b223600f01e941580b6a6ba3,False,0.0006663747826032877,0,True Negative,1547570360,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,5185,2164.01,1012.0,0.0,0.0,0.0,0.0,0.0
vue,9ae80acde59d9d149ee5e4e2097f209eac6f834f,False,0.1278154703621247,0,True Negative,1547570460,1,1,1,0.0,1,1,24.0,0,1.0,673.36,3.0,4750,1339.73,3335.0,0.0,0.0,0.0,1.0,0.0
babel,a27b9b42990d44c4c2b5bf9e1184a10e49686a0d,True,0.931380093062547,1,True Positive,1547572877,1,15,23,0.366716,190,0,77.61,0,28.0,0.25,3.91,156,99.68,125.0,0.0,0.0,0.0,5.0,5.0
vue,0cf6aaddb54361889231b3e2c52b34f9fa82c22d,False,0.1912775710372813,0,True Negative,1547573938,2,3,1,0.0,6,2,39.0,0,1.0,4.93,8.0,4751,1340.68,1676.5,0.0,0.0,0.0,1.0,1.0
Ghost,d58ecda9a950b31bbec71b52076b689d42146b45,False,0.7002985695392607,1,False Positive,1547574009,1,2,2,0.4056389999999999,7,1,98.0,1,2.0,12.34,2.5,1554,308.22,756.0,0.0,0.0,0.0,0.0,0.0
react,153a0b5980ff8c150cb5ec2ff1c9c73959d6d810,False,0.7938625553168542,1,False Positive,1547578803,1,2,2,0.181188,16,0,509.0,1,7.0,5.22,6.0,310,166.6,141.0,0.0,0.0,0.0,0.0,1.0
material-ui,c98408f599cf5e70d79463aa6fc332843e08cf11,False,0.08219788633075872,0,True Negative,1547584296,1,1,1,0.0,1,1,123.0,0,6.0,63.9,12.0,2509,1138.85,1023.0,0.0,0.0,0.0,0.0,0.0
Ghost,846a94728f81b581f56c3529b08e5ae49c649e1b,False,0.21365466638560612,0,True Negative,1547584546,2,2,1,0.0,1,1,108.0,1,6.0,145.3,31.0,1712,372.28,109.5,0.0,0.0,0.0,0.0,0.0
babel,2dc1c91955791eac031bdd2eaa79e8f2338ce14e,False,0.8745445541125216,1,False Positive,1547585136,1,5,11,0.2023299999999999,159,125,868.64,1,89.0,98.57,51.18,236,103.95,100.0,0.0,0.0,0.0,40.0,0.0
serverless,d2ab71cc511622dc7b99a7318ce186386875e0b1,False,0.27662048343138246,0,True Negative,1547585139,1,1,2,0.35218,6,3,1325.0,0,3.0,41.19,76.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
babel,59c4bbb4abef918a24e93201c9213a3b8e31f3ba,False,0.5086714554266705,1,False Positive,1547585697,1,1,2,0.57938,7,8,39.5,1,17.0,0.01,25.0,237,104.95,101.0,0.0,0.0,0.0,0.0,0.0
babel,48fd387779dba1e1c1f9554966000edc9d5bbaaf,False,0.5495213199198171,1,False Positive,1547585784,1,2,2,0.251463,8,4,287.5,0,22.0,109.38,37.5,238,105.95,102.0,0.0,0.0,0.0,2.0,0.0
babel,25a8db2a299d14d67ad786d419f3137b527a25cf,False,0.5740779332912159,1,False Positive,1547585848,1,1,2,0.457352,14,15,281.5,0,21.0,108.57,37.5,239,106.95,103.0,0.0,0.0,0.0,11.0,0.0
babel,a7757ec4d036bccc27234ea0a30f276857cb4d5e,False,0.26580716300801366,0,True Negative,1547585887,1,1,1,0.0,1,1,1441.0,0,28.0,0.01,108.0,240,107.95,104.0,0.0,0.0,0.0,0.0,0.0
babel,e4b8cfc768cd6b1457f61ea6991630630a4ca3dc,False,0.21784140547492253,0,True Negative,1547585939,1,1,1,0.0,2,2,1441.0,0,28.0,0.0,109.0,241,108.95,105.0,0.0,0.0,0.0,0.0,0.0
babel,8df0500f55c861b9b2761126fe4b5e5d975ef1ac,True,0.7067722714517879,1,True Positive,1547586027,1,3,4,0.496784,19,19,1772.75,0,65.0,0.09,82.0,242,109.95,106.0,0.0,0.0,0.0,1.0,0.0
babel,0370af58f1bf351be5d998832f8a6306fbc567e7,True,0.7122032019900689,1,True Positive,1547586838,1,3,5,0.666667,8,8,1457.8,0,74.0,42.87,94.0,243,110.95,107.0,0.0,0.0,0.0,11.0,0.0
vue,7fb6fdd16824d9af1b7bbff83e1c032940ee600c,True,0.8037077213870213,1,True Positive,1547587326,3,5,6,0.1242849999999999,156,142,337.0,0,23.0,20.95,41.5,4752,1341.49,1707.33,0.0,0.0,0.0,4.0,2.0
serverless,121a2ffbf23af05726449fd1a509adf240ef57b2,False,0.23083078001792814,0,True Negative,1547587359,1,1,1,0.0,1,2,310.0,1,3.0,0.66,66.0,690,193.36,346.0,0.0,0.0,0.0,0.0,0.0
material-ui,86ca0c789dbc51365b05964e9f376b82680c241e,False,0.39751331087586383,0,True Negative,1547588599,2,3,1,0.0,1,1,405.0,1,19.0,5.39,92.0,39,34.24,7.5,0.0,0.0,0.0,2.0,0.0
babel,a1eac37bd234551d374130a61ed13f04fad4b7d3,False,0.204961706425953,0,True Negative,1547588709,1,2,1,0.0,4,0,70.0,0,7.0,222.08,10.0,244,111.94,108.0,0.0,0.0,0.0,0.0,0.0
react,4392e3821d4e3845a2ffc6104c32c13b3f521edf,True,0.7113464472504663,1,True Positive,1547588979,1,2,2,0.222816,20,0,399.5,1,11.0,25.16,11.0,311,167.56,142.0,0.0,0.0,0.0,0.0,0.0
Ghost,a1f0169edfdd42fa07b42150fa0d50d89aed3d73,False,0.34322252748801496,0,True Negative,1547589646,1,1,1,0.0,1,1,269.0,1,3.0,12.1,14.0,1555,309.19,757.0,0.0,0.0,0.0,0.0,0.0
Ghost,418e958c69c34210511686aba69f35b86652852d,True,0.38815998041986627,0,False Negative,1547591178,1,1,1,0.0,10,3,97.0,1,8.0,103.28,22.0,1,0.92,1.0,0.0,0.0,0.0,0.0,0.0
vue,730a10f771cf722fd28994b0501ad7b04534882a,False,0.0013387045460039229,0,True Negative,1547592102,1,2,0,0.0,0,0,0.0,0,0.0,0.0,0.0,4753,1342.42,144.0,0.0,0.0,0.0,0.0,0.0
anime,1b24f1b57c2996b9e7273fd13fb43379cf6dd382,False,0.005360169753428171,0,True Negative,1547594291,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,739,402.35,0.0,0.0,0.0,0.0,0.0,0.0
anime,7fc4254a0ec7aff4c86ce265e3b4a415faf599d6,False,0.5165685487735803,1,False Positive,1547594429,1,1,1,0.0,42,19,1275.0,0,2.0,3.26,49.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anime,d9fe7a5a507eecb8a477d83b87daed8236a8cee8,False,0.005360169753428171,0,True Negative,1547595214,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,740,403.34,0.0,0.0,0.0,0.0,0.0,0.0
anime,ad545ea72c2d6a915b6af487686b5ac1d4fa73f7,False,0.005360169753428171,0,True Negative,1547595279,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,741,404.34,0.0,0.0,0.0,0.0,0.0,0.0
anime,11e9ed9e730bfc14477d4987b038d140231e1cb8,False,0.005360169753428171,0,True Negative,1547595430,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,742,405.34,0.0,0.0,0.0,0.0,0.0,0.0
anime,dda6ee71b7a028cf216f1714a0b879b3c062140d,False,0.11879712730999566,0,True Negative,1547595500,3,3,3,0.0643306,1,192,242.0,0,3.0,0.42,16.33,743,406.34,157.667,0.0,0.0,0.0,0.0,0.0
anime,0d830a11b8441bcc4c8af73130b137cbab1f1b98,False,0.3462394688868814,0,True Negative,1547595549,1,1,1,0.0,30,3,1275.0,0,2.0,3.28,49.0,1,1.0,1.0,0.0,0.0,0.0,2.0,0.0
anime,86fd27d611986565fbba2d745e712b0d5ad4f11d,False,0.005360169753428171,0,True Negative,1547596233,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,744,407.33,0.0,0.0,0.0,0.0,0.0,0.0
babel,c2e41588aa33cf6cb27de8d29bc9460e3e9c78be,False,0.7563495652312041,1,False Positive,1547598158,1,2,2,0.925787,20,18,2110.0,0,50.0,0.14,134.5,245,112.92,109.0,0.0,0.0,0.0,6.0,0.0
parcel,54d60a2588ea3eff19dd45bcc8b1a5f3495dba6a,False,0.860705565756084,1,False Positive,1547600529,2,7,4,0.0869305,30,104,127.0,0,10.0,-37.01,12.25,16,13.82,9.5,0.0,0.0,0.0,0.0,0.0
three.js,017f2a9eb17820772359b1e1dbca2b626c9f32b1,False,0.0009936418736791381,0,True Negative,1547602294,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,13318,3826.95,0.0,0.0,0.0,0.0,0.0,0.0
three.js,db47ecba43fef53964773da6229786925502975a,False,0.0009936418736791381,0,True Negative,1547602799,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,13319,3827.92,0.0,0.0,0.0,0.0,0.0,0.0
serverless,f9c6412275b6ec23b2ec473a0fc9ceae0829cfc2,False,0.0052884162275654255,0,True Negative,1547605506,1,1,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
three.js,49657a760d96780c2998b86afae39dae12a929de,False,0.0009936418736791381,0,True Negative,1547608288,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,13320,3828.66,0.0,0.0,0.0,0.0,0.0,0.0
babel,49f7bcf2715d6872cbf9ca1a90a9d1423bd8d1db,False,0.518546594752733,1,False Positive,1547609750,1,1,1,0.0,2,6,2795.0,0,39.0,0.13,182.0,246,113.9,110.0,0.0,0.0,0.0,0.0,0.0
anime,b6dd75e920116ed37ff7786b022a885fcd49b379,False,0.01425216853625805,0,True Negative,1547611743,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anime,66280795acd51bc643e0cea0f94dd81f68275ff6,True,0.6857200958709464,1,True Positive,1547612336,2,2,2,0.0625263,190,0,0.0,0,0.0,0.0,0.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0
anime,8e6fd12d1838759905d4dceee89314a09b4ca378,False,0.3856082759579832,0,True Negative,1547612788,2,2,6,0.0131122,7,179,35.5,1,1.0,0.01,0.5,3,3.0,2.0,0.0,0.0,0.0,0.0,0.0
serverless,4aa14aaaba88e9d7bb8fa5477b2f276e199ad922,False,0.005684122501550867,0,True Negative,1547619674,2,4,0,0.0,0,0,0.0,0,0.0,0.0,0.0,691,194.29,11.5,0.0,0.0,0.0,0.0,0.0
three.js,eebcbca97ec3333b9117442d3e6d8508d1a014cc,True,0.740310914561029,1,True Positive,1547620190,1,1,6,0.4476729999999999,1915,0,0.0,0,0.0,0.0,0.0,210,105.23,152.0,0.0,0.0,1.0,67.0,22.0
three.js,cc1a502ed15bb1249596778910ead73e3c8e9a34,False,0.3573977462186411,0,True Negative,1547620940,1,1,1,0.0,4,4,635.0,0,1.0,0.01,1.0,211,106.23,153.0,0.0,0.0,0.0,0.0,6.0
three.js,6fe3e4256c1b90cd7d6da04f0646d3d4f4af1984,False,0.30751268541717935,0,True Negative,1547621204,1,1,2,0.210758,7,7,1265.0,0,3.0,-28.96,2.0,212,107.23,154.0,0.0,0.0,0.0,0.0,7.0
babel,455e003567c52326a4809da37383a6a3e6b012e1,False,0.17732231861735337,0,True Negative,1547623846,1,1,1,0.0,1,1,55.0,0,10.0,121.18,13.0,247,114.87,111.0,0.0,0.0,0.0,0.0,0.0
babel,58768072effe299da7d121fa69e92ed579c3c9ad,False,0.6396480112111707,1,False Positive,1547623938,1,2,2,0.229363,7,6,2528.5,0,65.0,0.3,179.5,248,115.87,112.0,0.0,0.0,0.0,0.0,0.0
babel,10555c719ee236ad3d2abc9e90c030cadd7380dd,False,0.23745785556701476,0,True Negative,1547624058,1,1,1,0.0,5,1,128.0,0,7.0,170.32,21.0,249,116.87,91.0,0.0,0.0,0.0,0.0,0.0
serverless,f434009c4569acfecf1be65450612b8089f4ecd3,True,0.7870313561500185,1,True Positive,1547624349,1,1,4,0.362246,153,122,1055.75,0,3.0,10.05,69.75,52,48.87,49.0,0.0,0.0,0.0,0.0,0.0
lodash,f4ca396a796435422bd4fd41fadbd225edddf175,False,0.16329652792201477,0,True Negative,1547625446,1,1,1,0.0,1,1,35.0,0,4.0,424.7,9.0,1,0.99,0.0,0.0,0.0,0.0,2.0,4.0
material-ui,e89a1b7986b34666c028d0243d383487b66615f6,True,0.561071973593432,1,True Positive,1547625805,5,26,28,0.583372,106,36,220.07,0,106.0,32.12,17.96,2510,1139.07,567.6,0.0,0.0,0.0,0.0,0.0
material-ui,3fc9537fd199ea07c3276e398bb3446135498aa5,False,0.2626093981710692,0,True Negative,1547625833,1,1,1,0.0,1,1,236.0,1,15.0,14.83,74.0,21,19.47,16.0,0.0,0.0,0.0,0.0,0.0
material-ui,d7486875ed371d4ec43c8b8a7bf9a2755d775b06,False,0.5460213735798375,1,False Positive,1547625867,1,1,1,0.0,5,1,241.0,1,20.0,0.0,62.0,22,20.47,17.0,0.0,0.0,0.0,1.0,0.0
material-ui,6cc5c9fac39afc45669bbadbd443b6c8cd22e0f9,False,0.3336953570304536,0,True Negative,1547625880,1,1,1,0.0,12,7,58.0,1,2.0,206.42,5.0,23,21.47,11.0,0.0,0.0,0.0,0.0,0.0
material-ui,7a43dbace0a96a2f4e811b1907bac0635da31278,False,0.0052884162275654255,0,True Negative,1547625953,1,1,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chart.js,740e0874a453da544c5d09dc47ab4d12d2275633,False,0.039346891260684275,0,True Negative,1547627714,2,3,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3,2.71,1.0,0.0,0.0,0.0,0.0,0.0
anime,cafedea74de33ae368774a7dad7f751de5601586,False,0.005360169753428171,0,True Negative,1547628707,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,745,408.06,0.0,0.0,0.0,0.0,0.0,0.0
anime,74617f9ce7b04596a9c6452f3d4c75df7e89195f,False,0.005360169753428171,0,True Negative,1547628798,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,746,409.06,0.0,0.0,0.0,0.0,0.0,0.0
Ghost,2aec5db8110116b8e3051fdb0e8f38b780554307,False,0.0031236788872252004,0,True Negative,1547629133,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,116,98.26,18.0,0.0,0.0,0.0,0.0,0.0
Ghost,020424586993d3bb6bf7202fcd7c32432d818118,False,0.006565245512503596,0,True Negative,1547629133,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,115,97.26,90.0,0.0,0.0,0.0,0.0,0.0
Ghost,5571dd60eeb94746d75fe98f41ff4f48290028a6,False,0.009356893605580546,0,True Negative,1547629653,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,117,99.26,0.0,0.0,0.0,0.0,0.0,0.0
anime,c3db3101c395bac808d47a60bd74484bfe324311,False,0.659987548843531,1,False Positive,1547629795,2,2,18,0.547583,149,0,0.0,0,1.0,0.02,0.11,4,4.0,3.0,0.0,0.0,0.0,0.0,0.0
anime,078ebe811bcf01c749a2d79bf1849df029733b37,False,0.18586949222354662,0,True Negative,1547629970,1,1,1,0.0,2,29,1325.0,0,2.0,0.4,51.0,747,410.05,61.0,0.0,0.0,0.0,2.0,0.0
webpack,13086191226fc0490f4c7de99c21c3fc86f99129,False,0.27917619990209797,0,True Negative,1547631607,2,2,4,0.252141,33,0,0.0,0,0.0,0.0,0.0,5186,2162.76,621.0,0.0,0.0,0.0,0.0,0.0
anime,db67083be1c4717d2fc151461f0d994854ad20b6,True,0.30334901309410567,0,False Negative,1547632931,3,3,20,0.679059,12,61,67.0,0,3.0,0.07,2.75,5,5.0,3.0,0.0,0.0,0.0,0.0,0.0
babel,3a3d5cbe9cc650c0cfa6006fb859b6d4e385e175,False,0.6202708384460882,1,False Positive,1547633506,1,1,1,0.0,2,1,1924.0,0,35.0,0.54,181.0,250,117.85,113.0,0.0,0.0,0.0,0.0,0.0
babel,f2169753784dbc683d7941cf0a29406c6dc46d91,True,0.5160891275438689,1,True Positive,1547634025,1,2,2,1.0,2,2,2107.0,0,44.0,0.28,114.0,251,118.85,114.0,0.0,0.0,0.0,0.0,0.0
pdf.js,5d902244093970d9e4f0896f6cac7f83351484ee,False,0.34356414660359424,0,True Negative,1547634636,1,1,1,0.0,31,0,171.0,0,1.0,12.0,11.0,1905,671.84,443.0,0.0,0.0,0.0,0.0,0.0
pdf.js,9f45f8dfdaed3f399f594050354db982f900759b,False,0.5687264309717344,1,False Positive,1547638641,2,2,2,0.4056389999999999,25,3,161.5,1,4.0,152.81,18.5,1906,672.8,575.5,0.0,0.0,0.0,1.0,1.0
